Utilisation servers Station WS 0:	0,319281	0,125777	0,027131	
Utilisation servers Station WS 1:	0,625374	0,459846	
Utilisation servers Station WS 2:	0,323383	0,117753	0,028253	0,007360	
Utilisation servers Station WS 3:	0,535313	0,310720	0,139145	
Utilisation servers Station WS 4:	0,997780	

Avg utilisation Station WS 0:	0,157396
Avg utilisation Station WS 1:	0,542610
Avg utilisation Station WS 2:	0,119187
Avg utilisation Station WS 3:	0,328393
Avg utilisation Station WS 4:	0,997780

Overall avg utilisation: 0,429073

Cycle time

Avg cycle time: 43,680451

Number	Observation	Running Average
539	45,701605	17,339641
540	0,883333	17,309223
541	45,302233	17,360870
542	45,670764	17,413006
543	46,239600	17,465996
544	0,750000	17,435325
545	46,351785	17,488285
546	0,783333	17,457746
547	46,359350	17,510486
548	0,901475	17,480233
549	46,597342	17,533173
550	47,445183	17,587460
551	0,783333	17,557018
552	46,859954	17,610007
553	47,271170	17,663547
554	46,523118	17,715546
555	61,926999	17,795063
556	0,800000	17,764551
557	46,730477	17,816462
558	46,560551	17,867882
559	47,516091	17,920825
560	0,766667	17,890248
561	0,750000	17,859749
562	47,295099	17,912032
563	0,683333	17,881485
564	47,442663	17,933805
565	0,783333	17,903504
566	47,475141	17,955659
567	47,142615	18,007044
568	0,883333	17,976950
569	47,844553	18,029349
570	47,855923	18,081585
571	48,094393	18,134055
572	0,833333	18,103861
573	47,640118	18,155318
574	0,800000	18,125135
575	47,260198	18,175717
576	47,569757	18,226660
577	0,716667	18,196366
578	48,297267	18,248353
579	48,249045	18,300079
580	48,739526	18,352470
581	48,902468	18,404962
582	0,750000	18,374679
583	48,521492	18,426300
584	48,318883	18,477398
585	49,108067	18,529669
586	48,092966	18,580033
587	48,474885	18,630874
588	47,529328	18,679938
589	47,935156	18,729523
590	0,833333	18,699242
591	0,850000	18,669091
592	48,051026	18,718639
593	47,204699	18,766595
594	0,883333	18,736539
595	48,285791	18,786119
596	0,850000	18,756075
597	48,550042	18,805897
598	48,239953	18,855036
599	48,441080	18,904346
600	0,816667	18,874250
601	48,323196	18,923169
602	0,866667	18,893224
603	49,187911	18,943381
604	0,666667	18,913172
605	48,140105	18,961401
606	0,750000	18,931399
607	48,062392	18,979311
608	49,614709	19,029616
609	48,423186	19,077802
610	48,566069	19,126064
611	0,783333	19,096093
612	48,545151	19,144133
613	48,610484	19,192124
614	0,866667	19,162327
615	0,833333	19,132572
616	48,718392	19,180523
617	0,766667	19,150727
618	48,462967	19,198081
619	48,556915	19,245434
620	48,258275	19,292154
621	0,900000	19,262584
622	48,714923	19,309859
623	0,833333	19,280250
624	48,829089	19,327528
625	49,120884	19,375121
626	49,329532	19,422895
627	0,790014	19,393225
628	0,766667	19,363612
629	0,790014	19,334130
630	49,425666	19,381819
631	50,285554	19,430717
632	0,816667	19,401311
633	0,716667	19,371840
634	50,126055	19,420272
635	67,802428	19,496344
636	50,275626	19,544663
637	0,816667	19,515309
638	0,833333	19,486073
639	49,624546	19,533164
640	50,069972	19,580804
641	49,474850	19,627368
642	0,850000	19,598165
643	49,158986	19,644067
644	49,096563	19,689729
645	49,328749	19,735610
646	49,624196	19,781806
647	0,833333	19,752564
648	48,614029	19,797035
649	0,766667	19,767758
650	48,967610	19,812611
651	49,240284	19,857746
652	0,766667	19,828510
653	0,833333	19,799465
654	49,193580	19,844342
655	49,274735	19,889205
656	49,498064	19,934272
657	49,957435	19,979900
658	50,036562	20,025509
659	49,890385	20,070759
660	0,783333	20,041580
661	0,800000	20,012514
662	50,190147	20,058031
663	0,766667	20,028978
664	50,316628	20,074523
665	50,676314	20,120472
666	50,773978	20,166429
667	51,199930	20,212886
668	51,256962	20,259290
669	51,461052	20,305860
670	51,258999	20,351990
671	0,783333	20,322870
672	0,666667	20,293663
673	51,661254	20,340202
674	0,750000	20,311180
675	51,987148	20,358038
676	0,750000	20,329075
677	52,051066	20,375862
678	52,400334	20,423026
679	0,816667	20,394194
680	52,726687	20,441672
681	53,420347	20,490027
682	53,091621	20,537760
683	0,833333	20,508953
684	52,640150	20,555859
685	53,159713	20,603387
686	52,640336	20,650020
687	52,595446	20,696452
688	52,792747	20,743036
